Student_ID,Age,Gender,Program,Semester,Exam_Score,Study_Hours_Per_Week,session_id,session_date,session_program,session_semester,status
20047,,Male,Education,7,52.14,9.1,SES-2005,5/15/2024,Engineering,7,Present
20047,,Male,Education,7,52.14,9.1,SES-2046,2/11/2024,Computer Science,4,Present
20047,,Male,Computer Science,1,84.04,11.8,SES-2011,11/3/2023,Engineering,2,
20047,,Male,Computer Science,1,84.04,11.8,SES-2005,5/15/2024,Engineering,7,Absent
20047,,Male,Computer Science,1,84.04,11.8,SES-2029,10/21/2023,Education,2,
20047,,Male,Computer Science,1,84.04,11.8,SES-2037,10/16/2023,Computer Science,1,Present
20047,,Male,Computer Science,1,84.04,11.8,SES-2048,9/3/2023,Computer Science,1,Absent
20046,,,Education,6,57.17,,SES-2047,2/1/2024,Computer Science,4,
20046,,Female,Business,5,58.54,5.5,SES-2025,11/24/2023,Engineering,3,Present
20046,,Female,Business,5,58.54,5.5,SES-2012,4/19/2024,Education,5,Present
20046,,Female,Business,5,58.54,5.5,SES-2003,10/8/2023,Engineering,2,Present
20046,,Female,Business,5,58.54,5.5,SES-2042,12/17/2023,Engineering,3,Present
20045,22,Male,Social Sciences,1,88.45,12.5,SES-2017,3/23/2024,Computer Science,4,Present
20044,21,Male,Business,6,73.43,5.7,SES-2033,11/14/2023,Education,2,Present
20044,21,,Computer Science,2,53.81,12.4,SES-2027,4/5/2024,Engineering,6,Present
20044,21,,Computer Science,1,78.95,12.3,SES-2028,6/25/2024,Computer Science,8,Present
20043,24,Male,Education,1,72.92,4.5,SES-2042,12/17/2023,Engineering,3,Absent
20043,24,Male,Education,1,72.92,4.5,SES-2009,5/12/2024,Social Sciences,7,Absent
20041,17,Male,Computer Science,2,67.82,9.3,SES-2036,2/12/2024,Education,4,Present
20041,17,Male,Computer Science,2,67.82,9.3,SES-2029,10/21/2023,Education,2,Present
20041,17,Male,Computer Science,2,67.82,9.3,SES-2002,11/2/2023,Computer Science,2,Present
20040,20,Male,Education,3,54.73,7.9,SES-2003,10/8/2023,Engineering,2,Present
20039,17,Male,Education,3,54.73,7.9,SES-2008,3/4/2024,Computer Science,4,Present
20039,17,Male,Education,3,54.73,7.9,SES-2044,4/22/2024,Social Sciences,5,Absent
20039,17,Female,Education,5,69.13,2.4,SES-2000,10/24/2023,Social Sciences,2,Absent
20038,22,Female,Education,5,69.13,2.4,SES-2036,2/12/2024,Education,4,Absent
20038,22,Female,Education,5,69.13,2.4,SES-2010,3/24/2024,Business,5,Present
20038,22,Female,Education,5,69.13,2.4,SES-2034,6/24/2024,Social Sciences,8,Absent
20038,22,Female,Education,2,70.88,6.5,SES-2043,5/18/2024,Education,7,Absent
20037,24,Female,Education,2,70.88,6.5,SES-2041,10/5/2023,Business,2,Present
20037,24,Female,Business,4,71.97,9.9,SES-2028,6/25/2024,Computer Science,8,Present
20037,24,,Business,6,55.6,,SES-2049,4/17/2024,Education,6,
20037,24,,Business,6,55.6,,SES-2002,11/2/2023,Computer Science,2,
20037,24,,Computer Science,,,12,SES-2015,11/9/2023,Business,2,
20035,23,,Computer Science,,,12,SES-2020,3/27/2024,Computer Science,4,
20035,23,,Computer Science,,,12,SES-2027,4/5/2024,Engineering,6,
20035,23,Female,Computer Science,3,60.94,13.2,SES-2004,9/23/2023,Engineering,1,Present
20035,23,Female,Computer Science,3,60.94,13.2,SES-2038,11/27/2023,Social Sciences,2,Present
20035,23,Female,Computer Science,3,60.94,13.2,SES-2029,10/21/2023,Education,2,Present
20035,23,Female,Computer Science,,,10.5,SES-2044,4/22/2024,Social Sciences,5,
20035,23,Female,Computer Science,,,10.5,SES-2041,10/5/2023,Business,2,
20035,23,Female,Computer Science,,,10.5,SES-2049,4/17/2024,Education,6,
20034,,Female,Computer Science,,,10.5,SES-2035,11/28/2023,Social Sciences,3,
20033,22,Female,Business,2,62.24,12,SES-2033,11/14/2023,Education,2,Present
20033,22,Female,Business,4,57.95,5.2,SES-2033,11/14/2023,Education,2,Present
20033,22,Female,Computer Science,,,13,SES-2010,3/24/2024,Business,5,
20032,,Female,Computer Science,,,13,SES-2040,10/24/2023,Business,2,
20032,,Female,Computer Science,,,13,SES-2011,11/3/2023,Engineering,2,
20032,,Female,Computer Science,,,13,SES-2024,6/5/2024,Social Sciences,7,
20031,18,Female,Computer Science,,,13,SES-2047,2/1/2024,Computer Science,4,
20031,18,,Engineering,3,61.92,7.1,SES-2028,6/25/2024,Computer Science,8,Present
20031,18,Male,Social Sciences,3,78.05,8.7,SES-2026,4/19/2024,Business,5,Present
20030,23,Male,Education,8,47.38,11.2,SES-2000,10/24/2023,Social Sciences,2,Absent
20030,23,Male,Education,8,47.38,11.2,SES-2024,6/5/2024,Social Sciences,7,Absent
20030,23,Female,Social Sciences,2,66.98,5.3,SES-2027,4/5/2024,Engineering,6,Present
20029,,Female,Social Sciences,2,66.98,5.3,SES-2015,11/9/2023,Business,2,Present
20029,,Female,Social Sciences,2,66.98,5.3,SES-2030,5/13/2024,Business,7,
20029,,Female,Social Sciences,2,66.98,5.3,SES-2013,10/22/2023,Education,2,Present
20029,,Female,Social Sciences,2,66.98,5.3,SES-2028,6/25/2024,Computer Science,8,Present
20029,,Male,,5,67.29,,SES-2001,2/5/2024,Computer Science,4,
20028,21,Male,,5,67.29,,SES-2038,11/27/2023,Social Sciences,2,
20028,21,Male,Computer Science,1,65.72,9.6,SES-2034,6/24/2024,Social Sciences,8,Absent
20027,21,Female,Social Sciences,4,59.81,5.4,SES-2049,4/17/2024,Education,6,Present
20027,21,Female,Social Sciences,4,59.81,5.4,SES-2038,11/27/2023,Social Sciences,2,Present
20025,20,Female,Social Sciences,4,59.81,5.4,SES-2025,11/24/2023,Engineering,3,Present
20025,20,Female,Social Sciences,4,59.81,5.4,SES-2012,4/19/2024,Education,5,Present
20025,20,Female,Social Sciences,4,59.81,5.4,SES-2031,7/18/2024,Computer Science,8,Present
20025,20,Female,Business,7,73.65,10.2,SES-2026,4/19/2024,Business,5,Present
20025,20,Female,Business,7,73.65,10.2,SES-2022,6/3/2024,Education,7,Present
20024,20,Female,Computer Science,5,78.51,8.3,SES-2018,11/6/2023,Business,3,Present
20024,20,Female,Computer Science,5,78.51,8.3,SES-2029,10/21/2023,Education,2,Present
20023,23,Female,,7,61.13,7.7,SES-2000,10/24/2023,Social Sciences,2,Present
20020,18,Female,,7,61.13,7.7,SES-2027,4/5/2024,Engineering,6,Present
20020,18,Female,,7,61.13,7.7,SES-2007,6/9/2024,Education,7,
20020,18,Female,Engineering,,,10.5,SES-2002,11/2/2023,Computer Science,2,
20020,18,Female,Education,7,73.89,9.3,SES-2020,3/27/2024,Computer Science,4,Present
20019,20,Female,Education,7,73.89,9.3,SES-2042,12/17/2023,Engineering,3,Absent
20019,20,Female,Business,5,66.75,3.3,SES-2023,4/21/2024,Business,6,Absent
20019,20,Female,Business,5,66.75,3.3,SES-2026,4/19/2024,Business,5,Present
20018,20,Female,Business,5,66.75,3.3,SES-2029,10/21/2023,Education,2,Present
20016,23,Male,Computer Science,,,4.9,SES-2001,2/5/2024,Computer Science,4,
20016,23,Male,Computer Science,,,4.9,SES-2002,11/2/2023,Computer Science,2,
20016,23,Male,Computer Science,,,4.9,SES-2012,4/19/2024,Education,5,
20016,23,Male,Computer Science,,,4.9,SES-2040,10/24/2023,Business,2,
20016,23,Male,Computer Science,,,4.9,SES-2017,3/23/2024,Computer Science,4,
20015,22,Male,Education,3,84.23,8.5,SES-2021,2/26/2024,Social Sciences,4,Absent
20015,22,Male,Engineering,4,55.59,5,SES-2029,10/21/2023,Education,2,Absent
20015,22,Male,Computer Science,,,5.8,SES-2003,10/8/2023,Engineering,2,
20015,22,Male,Computer Science,,,5.8,SES-2039,2/8/2024,Engineering,4,
20015,22,Male,,3,83.83,9.6,SES-2028,6/25/2024,Computer Science,8,Present
20014,20,Male,,3,83.83,9.6,SES-2042,12/17/2023,Engineering,3,Present
20014,20,Male,,3,83.83,9.6,SES-2009,5/12/2024,Social Sciences,7,Present
20014,20,Male,,3,83.83,9.6,SES-2018,11/6/2023,Business,3,Present
20014,20,Male,,3,83.83,9.6,SES-2012,4/19/2024,Education,5,Present
20013,21,Female,Computer Science,4,83.13,14.8,SES-2046,2/11/2024,Computer Science,4,Present
20013,21,Female,Computer Science,4,83.13,14.8,SES-2017,3/23/2024,Computer Science,4,Present
20012,17,Female,Computer Science,,,6.5,SES-2005,5/15/2024,Engineering,7,
20012,17,Female,Computer Science,,,6.5,SES-2030,5/13/2024,Business,7,
20012,17,Female,Computer Science,,,6.5,SES-2041,10/5/2023,Business,2,
20012,17,Female,Computer Science,,,6.5,SES-2038,11/27/2023,Social Sciences,2,
20011,22,Female,Education,4,56.94,4.4,SES-2004,9/23/2023,Engineering,1,Absent
20010,23,Female,Education,4,56.94,4.4,SES-2035,11/28/2023,Social Sciences,3,Absent
20010,23,Female,Education,4,56.94,4.4,SES-2043,5/18/2024,Education,7,Absent
20010,23,Female,Education,4,56.94,4.4,SES-2045,7/4/2024,Education,8,Absent
20010,23,,Business,5,63.11,7.4,SES-2033,11/14/2023,Education,2,Present
20010,23,,Business,5,63.11,7.4,SES-2016,4/12/2024,Social Sciences,6,Present
20009,20,,Business,5,63.11,7.4,SES-2023,4/21/2024,Business,6,Present
20008,23,Male,Education,4,62.35,6.8,SES-2020,3/27/2024,Computer Science,4,Absent
20008,23,Male,Education,4,62.35,6.8,SES-2011,11/3/2023,Engineering,2,Absent
20008,23,Male,Education,4,62.35,6.8,SES-2015,11/9/2023,Business,2,Present
20008,23,Male,Education,4,62.35,6.8,SES-2038,11/27/2023,Social Sciences,2,Present
20008,23,Male,Education,4,62.35,6.8,SES-2024,6/5/2024,Social Sciences,7,Absent
20007,17,Female,,8,67.04,7.1,SES-2033,11/14/2023,Education,2,Present
20007,17,Female,,8,67.04,7.1,SES-2011,11/3/2023,Engineering,2,Present
20006,20,Female,,8,67.04,7.1,SES-2013,10/22/2023,Education,2,Present
20006,20,Female,,8,67.04,7.1,SES-2036,2/12/2024,Education,4,Present
20005,,Female,Computer Science,3,67.84,,SES-2030,5/13/2024,Business,7,
20005,,Female,Computer Science,3,67.84,,SES-2008,3/4/2024,Computer Science,4,
20005,,Female,Education,3,68.86,13.1,SES-2041,10/5/2023,Business,2,Present
20005,,Female,Education,3,68.86,13.1,SES-2039,2/8/2024,Engineering,4,Present
20005,,Female,Social Sciences,4,40.82,8.1,SES-2024,6/5/2024,Social Sciences,7,Absent
20004,26,Female,Social Sciences,4,40.82,8.1,SES-2032,11/25/2023,Social Sciences,2,Absent
20004,26,Female,Social Sciences,4,40.82,8.1,SES-2013,10/22/2023,Education,2,Absent
20004,26,Female,Social Sciences,4,40.82,8.1,SES-2005,5/15/2024,Engineering,7,Absent
20004,26,Female,Social Sciences,4,40.82,8.1,SES-2042,12/17/2023,Engineering,3,Absent
20003,20,Female,Engineering,5,73.97,7.8,SES-2036,2/12/2024,Education,4,Present
20002,,Female,Education,8,81.36,7.3,SES-2042,12/17/2023,Engineering,3,Present
20002,,Female,Social Sciences,4,82.08,,SES-2023,4/21/2024,Business,6,
20002,,Male,Business,3,60.15,9.4,SES-2020,3/27/2024,Computer Science,4,Present
20001,19,Male,Business,5,72.84,12.6,SES-2017,3/23/2024,Computer Science,4,Present
20001,19,Male,Business,5,72.84,12.6,SES-2040,10/24/2023,Business,2,Absent
20001,19,Male,Business,5,72.84,12.6,SES-2015,11/9/2023,Business,2,Present
20001,19,Female,Engineering,4,69.68,7.4,SES-2011,11/3/2023,Engineering,2,
20001,19,Female,Engineering,4,69.68,7.4,SES-2003,10/8/2023,Engineering,2,Present
20001,19,Female,Engineering,4,69.68,7.4,SES-2040,10/24/2023,Business,2,Present
20000,20,Female,Engineering,4,69.68,7.4,SES-2007,6/9/2024,Education,7,Present
20000,20,Male,Business,,,12,SES-2004,9/23/2023,Engineering,1,
19999,21,Male,Business,,,12,SES-2029,10/21/2023,Education,2,
19998,19,Male,Business,,,12,SES-2011,11/3/2023,Engineering,2,
19998,19,Male,Social Sciences,2,66.18,14.1,SES-2030,5/13/2024,Business,7,Present
19998,19,Male,Social Sciences,2,66.18,14.1,SES-2047,2/1/2024,Computer Science,4,Present
19998,19,Male,Social Sciences,2,66.18,14.1,SES-2015,11/9/2023,Business,2,Absent
19998,19,Male,Social Sciences,2,66.18,14.1,SES-2011,11/3/2023,Engineering,2,Present
19997,21,Female,Social Sciences,5,55.14,,SES-2010,3/24/2024,Business,5,
19997,21,Female,Social Sciences,5,55.14,,SES-2007,6/9/2024,Education,7,
19997,21,Female,Social Sciences,5,55.14,,SES-2041,10/5/2023,Business,2,
19997,21,Female,Social Sciences,5,55.14,,SES-2021,2/26/2024,Social Sciences,4,
19997,21,Female,Social Sciences,7,81.11,10.3,SES-2049,4/17/2024,Education,6,Present
19994,18,Female,Social Sciences,7,81.11,10.3,SES-2031,7/18/2024,Computer Science,8,Present
19993,,,Business,2,57.03,,SES-2004,9/23/2023,Engineering,1,
19993,,,Business,2,57.03,,SES-2022,6/3/2024,Education,7,
19993,,,Business,2,57.03,,SES-2019,6/21/2024,Engineering,7,
19993,,Female,Engineering,,,8.7,SES-2046,2/11/2024,Computer Science,4,
19992,20,Female,Engineering,,,8.7,SES-2037,10/16/2023,Computer Science,1,
19992,20,Female,Engineering,,,8.7,SES-2026,4/19/2024,Business,5,
19991,21,Male,Engineering,6,70.98,11.1,SES-2024,6/5/2024,Social Sciences,7,
19991,21,Male,Engineering,6,70.98,11.1,SES-2037,10/16/2023,Computer Science,1,Present
19991,21,Male,Engineering,6,70.98,11.1,SES-2033,11/14/2023,Education,2,Present
19991,21,Female,,1,86.66,11.2,SES-2022,6/3/2024,Education,7,
19991,21,Female,,1,86.66,11.2,SES-2047,2/1/2024,Computer Science,4,Present
19990,18,Male,Computer Science,6,86.32,10.8,SES-2047,2/1/2024,Computer Science,4,Present
19990,18,Male,Computer Science,6,86.32,10.8,SES-2004,9/23/2023,Engineering,1,Present
19990,18,Male,Computer Science,6,86.32,10.8,SES-2028,6/25/2024,Computer Science,8,Present
19989,,Male,Computer Science,6,86.32,10.8,SES-2041,10/5/2023,Business,2,Absent
19989,,Female,Social Sciences,8,49.78,10.1,SES-2007,6/9/2024,Education,7,Absent
19988,,Female,Social Sciences,8,49.78,10.1,SES-2042,12/17/2023,Engineering,3,Present
19988,,Female,Social Sciences,8,49.78,10.1,SES-2010,3/24/2024,Business,5,Absent
19987,25,Female,Social Sciences,8,49.78,10.1,SES-2032,11/25/2023,Social Sciences,2,Absent
19987,25,Female,Social Sciences,8,49.78,10.1,SES-2012,4/19/2024,Education,5,Absent
19986,20,Female,Education,,,8.6,SES-2036,2/12/2024,Education,4,
19986,20,Female,Education,,,8.6,SES-2022,6/3/2024,Education,7,
19986,20,Male,Computer Science,,,11.6,SES-2049,4/17/2024,Education,6,
19985,20,Male,Computer Science,,,11.6,SES-2022,6/3/2024,Education,7,
19985,20,Male,Computer Science,,,11.6,SES-2026,4/19/2024,Business,5,
19984,22,Male,Computer Science,6,62.65,3.9,SES-2004,9/23/2023,Engineering,1,Absent
19984,22,Male,Computer Science,6,62.65,3.9,SES-2029,10/21/2023,Education,2,Absent
19983,17,Female,Business,7,81.31,,SES-2004,9/23/2023,Engineering,1,
19982,21,Female,Business,7,81.31,,SES-2043,5/18/2024,Education,7,
19982,21,Female,Business,7,81.31,,SES-2034,6/24/2024,Social Sciences,8,
19982,21,Female,Business,7,81.31,,SES-2018,11/6/2023,Business,3,
19981,,Female,Business,7,81.31,,SES-2008,3/4/2024,Computer Science,4,
19981,,Female,Computer Science,4,56.7,5.8,SES-2019,6/21/2024,Engineering,7,Present
19980,19,Female,Education,,,7.3,SES-2028,6/25/2024,Computer Science,8,
19980,19,Female,Education,,,7.3,SES-2045,7/4/2024,Education,8,
19980,19,Female,Education,,,7.3,SES-2012,4/19/2024,Education,5,
19979,20,Female,Engineering,8,71.11,14.5,SES-2016,4/12/2024,Social Sciences,6,Absent
19978,24,Female,Engineering,8,71.11,14.5,SES-2043,5/18/2024,Education,7,Present
19978,24,Female,Engineering,8,71.11,14.5,SES-2007,6/9/2024,Education,7,Present
19978,24,Female,Engineering,8,71.11,14.5,SES-2030,5/13/2024,Business,7,Present
19978,24,Female,Engineering,8,71.11,14.5,SES-2015,11/9/2023,Business,2,Present
19977,21,Male,Engineering,6,67.73,13.7,SES-2039,2/8/2024,Engineering,4,Present
19977,21,Male,Engineering,6,67.73,13.7,SES-2004,9/23/2023,Engineering,1,Absent
19977,21,Female,Social Sciences,8,69.54,6.8,SES-2016,4/12/2024,Social Sciences,6,
19976,22,Female,Social Sciences,8,69.54,6.8,SES-2037,10/16/2023,Computer Science,1,Present
19975,22,Female,Social Sciences,8,69.54,6.8,SES-2048,9/3/2023,Computer Science,1,Present
19974,17,Female,Social Sciences,8,69.54,6.8,SES-2029,10/21/2023,Education,2,Present
19973,23,Female,Social Sciences,8,69.54,6.8,SES-2049,4/17/2024,Education,6,Absent
19973,23,Female,Education,2,38.28,4.8,SES-2034,6/24/2024,Social Sciences,8,Absent
19973,23,Female,Education,2,38.28,4.8,SES-2042,12/17/2023,Engineering,3,Absent
19973,23,Female,Education,2,38.28,4.8,SES-2043,5/18/2024,Education,7,Present
19973,23,,,8,81.96,,SES-2017,3/23/2024,Computer Science,4,
19972,26,,,8,81.96,,SES-2004,9/23/2023,Engineering,1,
19971,22,,,8,81.96,,SES-2010,3/24/2024,Business,5,
19971,22,,,8,81.96,,SES-2038,11/27/2023,Social Sciences,2,
19971,22,Female,Computer Science,2,53.98,4.1,SES-2000,10/24/2023,Social Sciences,2,Absent
19970,18,Female,Computer Science,2,53.98,4.1,SES-2039,2/8/2024,Engineering,4,Absent
19970,18,Female,Computer Science,2,53.98,4.1,SES-2045,7/4/2024,Education,8,Absent
19970,18,Female,Computer Science,2,53.98,4.1,SES-2037,10/16/2023,Computer Science,1,Present
19970,18,Female,Computer Science,2,53.98,4.1,SES-2046,2/11/2024,Computer Science,4,Absent
19970,18,Male,Education,8,60.49,,SES-2005,5/15/2024,Engineering,7,
19969,22,Male,Education,8,60.49,,SES-2013,10/22/2023,Education,2,
19966,20,Female,Education,5,72.38,14.7,SES-2008,3/4/2024,Computer Science,4,Present
19966,20,,Computer Science,,,10.6,SES-2015,11/9/2023,Business,2,
19966,20,,Computer Science,,,10.6,SES-2039,2/8/2024,Engineering,4,
19966,20,,Computer Science,,,10.6,SES-2010,3/24/2024,Business,5,
19966,20,,Computer Science,,,10.6,SES-2019,6/21/2024,Engineering,7,
19965,18,Male,,,,4.1,SES-2015,11/9/2023,Business,2,
19965,18,Male,,,,4.1,SES-2026,4/19/2024,Business,5,
19965,18,Male,,,,4.1,SES-2024,6/5/2024,Social Sciences,7,
19965,18,Male,,,,4.1,SES-2018,11/6/2023,Business,3,
19965,18,Male,,,,4.1,SES-2030,5/13/2024,Business,7,
19964,17,Male,Education,,,,SES-2049,4/17/2024,Education,6,
19964,17,Male,Education,,,,SES-2032,11/25/2023,Social Sciences,2,
19964,17,Male,Education,,,,SES-2022,6/3/2024,Education,7,
19962,22,Male,Education,,,,SES-2018,11/6/2023,Business,3,
19962,22,Male,Education,,,,SES-2045,7/4/2024,Education,8,
19961,21,Male,Computer Science,8,58.47,14,SES-2021,2/26/2024,Social Sciences,4,Present
19961,21,Male,Computer Science,8,58.47,14,SES-2022,6/3/2024,Education,7,Present
19961,21,Male,Computer Science,8,58.47,14,SES-2025,11/24/2023,Engineering,3,Present
19961,21,Male,Computer Science,8,58.47,14,SES-2007,6/9/2024,Education,7,Absent
19961,21,Male,Computer Science,8,58.47,14,SES-2011,11/3/2023,Engineering,2,Present
19960,22,Female,Social Sciences,1,80.09,8.5,SES-2030,5/13/2024,Business,7,Present
19960,22,Female,Social Sciences,1,80.09,8.5,SES-2040,10/24/2023,Business,2,Present
19959,22,Female,,2,60.28,,SES-2027,4/5/2024,Engineering,6,
19959,22,Female,,2,60.28,,SES-2005,5/15/2024,Engineering,7,
19959,22,Female,,2,60.28,,SES-2028,6/25/2024,Computer Science,8,
19959,22,Male,,5,78.88,10.4,SES-2043,5/18/2024,Education,7,Absent
19959,22,Male,,5,78.88,10.4,SES-2045,7/4/2024,Education,8,Present
19958,17,Male,,5,78.88,10.4,SES-2014,3/28/2024,Education,5,Present
19957,21,Male,,5,78.88,10.4,SES-2001,2/5/2024,Computer Science,4,
19957,21,Male,,5,78.88,10.4,SES-2025,11/24/2023,Engineering,3,Present
19955,,Female,Engineering,8,59.34,6.4,SES-2002,11/2/2023,Computer Science,2,Present
19954,17,Female,Engineering,8,59.34,6.4,SES-2026,4/19/2024,Business,5,Present
19953,19,Female,Engineering,8,59.34,6.4,SES-2023,4/21/2024,Business,6,Present
19953,19,Female,Engineering,8,59.34,6.4,SES-2036,2/12/2024,Education,4,Present
19952,21,Female,Education,1,73.73,5,SES-2008,3/4/2024,Computer Science,4,Present
19952,21,Female,Education,1,73.73,5,SES-2017,3/23/2024,Computer Science,4,Present
19951,20,Female,Education,1,73.73,5,SES-2036,2/12/2024,Education,4,Present
19950,19,Female,Education,1,73.73,5,SES-2007,6/9/2024,Education,7,Present
19950,19,Male,Computer Science,,,11.5,SES-2007,6/9/2024,Education,7,
19950,19,Male,Computer Science,,,11.5,SES-2001,2/5/2024,Computer Science,4,
19950,19,Male,Computer Science,,,11.5,SES-2029,10/21/2023,Education,2,
19948,20,Male,Computer Science,,,11.5,SES-2024,6/5/2024,Social Sciences,7,
19948,20,Female,Business,8,51.3,,SES-2001,2/5/2024,Computer Science,4,
19948,20,Male,Engineering,,,9.2,SES-2034,6/24/2024,Social Sciences,8,
19948,20,Female,Social Sciences,6,77.4,10.3,SES-2029,10/21/2023,Education,2,Present
19948,20,Female,Social Sciences,6,77.4,10.3,SES-2034,6/24/2024,Social Sciences,8,Absent
19947,22,Female,Social Sciences,6,77.4,10.3,SES-2036,2/12/2024,Education,4,Present
19947,22,Male,Engineering,8,96.93,8,SES-2035,11/28/2023,Social Sciences,3,Present
19947,22,Male,,7,66.67,12,SES-2014,3/28/2024,Education,5,Absent
19946,21,Male,Education,5,69.77,14.1,SES-2003,10/8/2023,Engineering,2,Absent
19946,21,Male,Education,5,69.77,14.1,SES-2030,5/13/2024,Business,7,Present
19946,21,Male,Education,5,69.77,14.1,SES-2010,3/24/2024,Business,5,Absent
19946,21,Male,Education,5,69.77,14.1,SES-2033,11/14/2023,Education,2,Present
19946,21,Male,Computer Science,7,61.07,3.4,SES-2045,7/4/2024,Education,8,Absent
19945,26,Male,Education,,,11.2,SES-2030,5/13/2024,Business,7,
19945,26,Male,Education,,,11.2,SES-2042,12/17/2023,Engineering,3,
19945,26,Male,,5,63.04,9,SES-2002,11/2/2023,Computer Science,2,Present
19945,26,Male,,5,63.04,9,SES-2040,10/24/2023,Business,2,Present
19945,26,Male,,5,63.04,9,SES-2003,10/8/2023,Engineering,2,Present
19944,,Female,Engineering,2,68.3,13.7,SES-2020,3/27/2024,Computer Science,4,Present
19943,19,Female,Engineering,2,68.3,13.7,SES-2022,6/3/2024,Education,7,Present
19943,19,Female,Engineering,2,68.3,13.7,SES-2039,2/8/2024,Engineering,4,Present
19942,,Female,Engineering,2,68.3,13.7,SES-2012,4/19/2024,Education,5,Absent
19942,,Male,,5,64.74,8.1,SES-2017,3/23/2024,Computer Science,4,Present
19942,,Male,Business,2,54.42,9.9,SES-2027,4/5/2024,Engineering,6,Absent
19941,,Male,Business,2,54.42,9.9,SES-2035,11/28/2023,Social Sciences,3,Present
19941,,Male,Business,2,54.42,9.9,SES-2028,6/25/2024,Computer Science,8,Present
19941,,Male,Business,2,54.42,9.9,SES-2018,11/6/2023,Business,3,Present
19941,,Male,Business,2,54.42,9.9,SES-2041,10/5/2023,Business,2,Present
19940,19,Female,Education,4,40.47,,SES-2026,4/19/2024,Business,5,
19938,20,Female,Education,4,40.47,,SES-2040,10/24/2023,Business,2,
19938,20,Female,Education,4,40.47,,SES-2041,10/5/2023,Business,2,
19937,19,Male,Social Sciences,1,66.68,11.9,SES-2030,5/13/2024,Business,7,Present
19936,21,Male,Social Sciences,1,66.68,11.9,SES-2011,11/3/2023,Engineering,2,Present
19936,21,,Engineering,5,65.19,,SES-2012,4/19/2024,Education,5,
19936,21,,,2,63.25,6.3,SES-2009,5/12/2024,Social Sciences,7,Present
19936,21,,,2,63.25,6.3,SES-2016,4/12/2024,Social Sciences,6,Present
19935,21,,,2,63.25,6.3,SES-2032,11/25/2023,Social Sciences,2,Present
19935,21,,,2,63.25,6.3,SES-2013,10/22/2023,Education,2,Present
19934,,Female,Computer Science,,,7.4,SES-2021,2/26/2024,Social Sciences,4,
19933,22,,Social Sciences,,,7.6,SES-2023,4/21/2024,Business,6,
19932,23,,Social Sciences,,,7.6,SES-2017,3/23/2024,Computer Science,4,
19932,23,,Social Sciences,,,7.6,SES-2037,10/16/2023,Computer Science,1,
19932,23,,Social Sciences,,,7.6,SES-2046,2/11/2024,Computer Science,4,
19930,18,Female,Computer Science,7,63.18,,SES-2036,2/12/2024,Education,4,
19928,22,Female,Computer Science,7,63.18,,SES-2020,3/27/2024,Computer Science,4,
19928,22,Female,Computer Science,7,63.18,,SES-2000,10/24/2023,Social Sciences,2,
19928,22,Female,Computer Science,7,63.18,,SES-2003,10/8/2023,Engineering,2,
19928,22,Female,Computer Science,7,63.18,,SES-2023,4/21/2024,Business,6,
19927,21,Male,Business,,,3.5,SES-2020,3/27/2024,Computer Science,4,
19927,21,Male,Business,,,3.5,SES-2000,10/24/2023,Social Sciences,2,
19927,21,Male,Business,,,3.5,SES-2010,3/24/2024,Business,5,
19927,21,Male,Business,,,3.5,SES-2035,11/28/2023,Social Sciences,3,
19926,23,Male,Business,,,3.5,SES-2008,3/4/2024,Computer Science,4,
19926,23,Female,Engineering,1,87.38,7.5,SES-2045,7/4/2024,Education,8,Present
19926,23,Female,Engineering,1,87.38,7.5,SES-2009,5/12/2024,Social Sciences,7,Present
19926,23,Female,Engineering,1,87.38,7.5,SES-2017,3/23/2024,Computer Science,4,Present
19926,23,Female,Engineering,1,87.38,7.5,SES-2019,6/21/2024,Engineering,7,Present
19925,21,Female,Engineering,1,87.38,7.5,SES-2035,11/28/2023,Social Sciences,3,Present
19925,21,Female,Education,3,76.21,10.9,SES-2019,6/21/2024,Engineering,7,Present
19925,21,Female,Education,3,76.21,10.9,SES-2001,2/5/2024,Computer Science,4,Present
19925,21,Male,Education,,,7.6,SES-2036,2/12/2024,Education,4,
19924,24,Male,Education,,,7.6,SES-2014,3/28/2024,Education,5,
19923,18,Male,Education,,,7.6,SES-2003,10/8/2023,Engineering,2,
19923,18,Male,Engineering,4,84.77,7.7,SES-2019,6/21/2024,Engineering,7,Present
19923,18,Male,Engineering,4,84.77,7.7,SES-2018,11/6/2023,Business,3,Absent
19922,18,Male,Engineering,4,84.77,7.7,SES-2024,6/5/2024,Social Sciences,7,Present
19922,18,Male,Engineering,4,84.77,7.7,SES-2007,6/9/2024,Education,7,Present
19922,18,Male,Engineering,4,84.77,7.7,SES-2030,5/13/2024,Business,7,Present
19922,18,Male,Computer Science,5,74.41,4.5,SES-2044,4/22/2024,Social Sciences,5,Absent
19921,,Male,Business,6,71.46,14.4,SES-2045,7/4/2024,Education,8,Present
19921,,,Education,5,65.45,6.5,SES-2043,5/18/2024,Education,7,Present
19921,,,Business,2,67.69,8.4,SES-2003,10/8/2023,Engineering,2,Present
19921,,Male,Business,,,11.8,SES-2047,2/1/2024,Computer Science,4,
19921,,Male,Business,,,11.8,SES-2010,3/24/2024,Business,5,
19920,,Male,Business,,,11.8,SES-2025,11/24/2023,Engineering,3,
19919,,Male,Business,,,11.8,SES-2005,5/15/2024,Engineering,7,
