Student_ID,Age,Gender,Program,Semester,Exam_Score,Study_Hours_Per_Week,session_id,session_date,session_program,session_semester,status
31773.0,23.0,Female,Business,8.0,60.38,11.4,SES-2042,12/17/2023,Engineering,3,Absent
31771.0,20.0,Female,Business,8.0,60.38,11.4,SES-2027,4/5/2024,Engineering,6,Present
31770.0,18.0,Female,Business,8.0,60.38,11.4,SES-2032,11/25/2023,Social Sciences,2,Present
31769.0,20.0,Male,Social Sciences,5.0,71.59,11.7,SES-2021,2/26/2024,Social Sciences,4,Present
31766.0,25.0,Male,Education,2.0,53.77,10.6,SES-2038,11/27/2023,Social Sciences,2,Present
31766.0,25.0,Male,Education,2.0,53.77,10.6,SES-2011,11/3/2023,Engineering,2,Present
31765.0,23.0,Female,Education,8.0,60.25,12.6,SES-2045,7/4/2024,Education,8,Present
31765.0,23.0,Female,Education,8.0,60.25,12.6,SES-2028,6/25/2024,Computer Science,8,Present
31764.0,21.0,Female,Education,7.0,57.97,7.9,SES-2029,10/21/2023,Education,2,Present
31764.0,21.0,Female,Education,7.0,57.97,7.9,SES-2044,4/22/2024,Social Sciences,5,Present
31764.0,21.0,Female,Education,7.0,57.97,7.9,SES-2009,5/12/2024,Social Sciences,7,Present
31755.0,20.0,Male,Business,1.0,63.36,11.9,SES-2045,7/4/2024,Education,8,Absent
31755.0,20.0,Female,Social Sciences,7.0,64.49,3.9,SES-2034,6/24/2024,Social Sciences,8,Absent
31754.0,21.0,Female,Social Sciences,7.0,64.49,3.9,SES-2009,5/12/2024,Social Sciences,7,Absent
31751.0,22.0,Female,Engineering,2.0,80.41,10.2,SES-2049,4/17/2024,Education,6,Present
31751.0,22.0,Female,Engineering,2.0,80.41,10.2,SES-2011,11/3/2023,Engineering,2,Present
31750.0,24.0,Female,Computer Science,3.0,43.51,8.7,SES-2048,9/3/2023,Computer Science,1,Absent
31750.0,24.0,Female,Computer Science,3.0,43.51,8.7,SES-2010,3/24/2024,Business,5,Absent
31747.0,22.0,Male,Computer Science,8.0,64.12,6.0,SES-2026,4/19/2024,Business,5,Present
31747.0,22.0,Male,Computer Science,8.0,64.12,6.0,SES-2019,6/21/2024,Engineering,7,Present
31746.0,23.0,Male,Computer Science,8.0,64.12,6.0,SES-2034,6/24/2024,Social Sciences,8,Present
31745.0,17.0,Male,Engineering,8.0,63.97,6.9,SES-2041,10/5/2023,Business,2,Present
31737.0,26.0,Female,Engineering,4.0,66.21,8.1,SES-2049,4/17/2024,Education,6,Present
31737.0,26.0,Female,Engineering,4.0,66.21,8.1,SES-2030,5/13/2024,Business,7,Present
31737.0,26.0,Female,Social Sciences,6.0,53.61,10.9,SES-2003,10/8/2023,Engineering,2,Present
31737.0,26.0,Female,Social Sciences,6.0,53.61,10.9,SES-2046,2/11/2024,Computer Science,4,Present
31737.0,26.0,Female,Social Sciences,6.0,53.61,10.9,SES-2025,11/24/2023,Engineering,3,Present
31735.0,22.0,Female,Education,5.0,79.34,13.7,SES-2010,3/24/2024,Business,5,Absent
31734.0,23.0,Female,Business,1.0,50.5,6.3,SES-2028,6/25/2024,Computer Science,8,Present
31733.0,22.0,Female,Computer Science,1.0,73.83,7.7,SES-2003,10/8/2023,Engineering,2,Present
31730.0,17.0,Male,Computer Science,7.0,53.18,11.6,SES-2025,11/24/2023,Engineering,3,Present
31730.0,17.0,Male,Computer Science,7.0,53.18,11.6,SES-2010,3/24/2024,Business,5,Present
31726.0,17.0,Female,Engineering,4.0,80.86,9.2,SES-2034,6/24/2024,Social Sciences,8,Present
31726.0,17.0,Female,Engineering,4.0,80.86,9.2,SES-2039,2/8/2024,Engineering,4,Absent
31725.0,21.0,Female,Engineering,4.0,80.86,9.2,SES-2024,6/5/2024,Social Sciences,7,Present
31724.0,20.0,Female,Engineering,4.0,80.86,9.2,SES-2030,5/13/2024,Business,7,Present
31724.0,20.0,Female,Engineering,4.0,80.86,9.2,SES-2047,2/1/2024,Computer Science,4,Present
31721.0,20.0,Male,Social Sciences,4.0,70.07,10.4,SES-2022,6/3/2024,Education,7,Present
31721.0,20.0,Male,Social Sciences,4.0,70.07,10.4,SES-2018,11/6/2023,Business,3,Present
31720.0,21.0,Male,Social Sciences,4.0,70.07,10.4,SES-2048,9/3/2023,Computer Science,1,Present
31720.0,21.0,Male,Social Sciences,4.0,70.07,10.4,SES-2007,6/9/2024,Education,7,Present
31719.0,22.0,Male,Social Sciences,4.0,70.07,10.4,SES-2013,10/22/2023,Education,2,Present
31719.0,22.0,Male,Business,7.0,63.38,11.1,SES-2049,4/17/2024,Education,6,Present
31719.0,22.0,Male,Engineering,3.0,72.83,10.7,SES-2045,7/4/2024,Education,8,Present
31719.0,22.0,Male,Engineering,3.0,72.83,10.7,SES-2001,2/5/2024,Computer Science,4,Absent
31719.0,22.0,Male,Engineering,3.0,72.83,10.7,SES-2011,11/3/2023,Engineering,2,Absent
31718.0,21.0,Female,Engineering,8.0,52.88,14.2,SES-2005,5/15/2024,Engineering,7,Absent
31717.0,24.0,Female,Engineering,8.0,52.88,14.2,SES-2011,11/3/2023,Engineering,2,Present
31717.0,24.0,Female,Engineering,8.0,52.88,14.2,SES-2016,4/12/2024,Social Sciences,6,Present
31716.0,24.0,Female,Education,6.0,63.85,12.9,SES-2014,3/28/2024,Education,5,Present
31716.0,24.0,Female,Education,6.0,63.85,12.9,SES-2042,12/17/2023,Engineering,3,Present
31716.0,24.0,Female,Education,6.0,63.85,12.9,SES-2017,3/23/2024,Computer Science,4,Absent
31716.0,24.0,Male,Education,6.0,50.0,5.2,SES-2045,7/4/2024,Education,8,Absent
31716.0,24.0,Male,Education,6.0,50.0,5.2,SES-2034,6/24/2024,Social Sciences,8,Absent
31714.0,21.0,Male,Computer Science,1.0,56.16,5.9,SES-2029,10/21/2023,Education,2,Present
31714.0,21.0,Male,Computer Science,1.0,56.16,5.9,SES-2046,2/11/2024,Computer Science,4,Present
31714.0,21.0,Male,Computer Science,1.0,56.16,5.9,SES-2004,9/23/2023,Engineering,1,Absent
31712.0,21.0,Female,Education,4.0,48.77,14.4,SES-2021,2/26/2024,Social Sciences,4,Present
31712.0,21.0,Female,Education,4.0,48.77,14.4,SES-2024,6/5/2024,Social Sciences,7,Absent
31712.0,21.0,Female,Education,4.0,48.77,14.4,SES-2032,11/25/2023,Social Sciences,2,Absent
31709.0,23.0,Male,Social Sciences,3.0,67.6,5.8,SES-2037,10/16/2023,Computer Science,1,Present
31709.0,23.0,Male,Social Sciences,3.0,67.6,5.8,SES-2003,10/8/2023,Engineering,2,Present
31709.0,23.0,Male,Social Sciences,3.0,67.6,5.8,SES-2040,10/24/2023,Business,2,Present
31708.0,20.0,Male,Education,1.0,69.38,10.9,SES-2034,6/24/2024,Social Sciences,8,Present
31707.0,21.0,Male,Education,1.0,69.38,10.9,SES-2023,4/21/2024,Business,6,Present
31707.0,21.0,Male,Education,1.0,69.38,10.9,SES-2024,6/5/2024,Social Sciences,7,Present
31707.0,21.0,Male,Education,7.0,49.99,7.5,SES-2024,6/5/2024,Social Sciences,7,Present
31706.0,19.0,Female,Social Sciences,8.0,78.63,11.7,SES-2034,6/24/2024,Social Sciences,8,Present
31705.0,17.0,Female,Social Sciences,8.0,78.63,11.7,SES-2041,10/5/2023,Business,2,Present
31704.0,22.0,Female,Social Sciences,8.0,78.63,11.7,SES-2035,11/28/2023,Social Sciences,3,Present
31704.0,22.0,Female,Social Sciences,8.0,78.63,11.7,SES-2010,3/24/2024,Business,5,Present
31704.0,22.0,Female,Social Sciences,8.0,78.63,11.7,SES-2012,4/19/2024,Education,5,Present
31703.0,20.0,Male,Business,6.0,60.02,1.8,SES-2042,12/17/2023,Engineering,3,Absent
31703.0,20.0,Male,Business,6.0,60.02,1.8,SES-2016,4/12/2024,Social Sciences,6,Absent
31703.0,20.0,Male,Business,6.0,60.02,1.8,SES-2020,3/27/2024,Computer Science,4,Absent
31703.0,20.0,Male,Business,6.0,60.02,1.8,SES-2022,6/3/2024,Education,7,Absent
31702.0,21.0,Male,Education,5.0,69.64,11.1,SES-2022,6/3/2024,Education,7,Present
31702.0,21.0,Male,Education,5.0,69.64,11.1,SES-2043,5/18/2024,Education,7,Present
31702.0,21.0,Male,Education,5.0,69.64,11.1,SES-2038,11/27/2023,Social Sciences,2,Present
31702.0,21.0,Male,Education,5.0,69.64,11.1,SES-2009,5/12/2024,Social Sciences,7,Present
31701.0,22.0,Male,Education,4.0,46.06,3.2,SES-2029,10/21/2023,Education,2,Absent
31701.0,22.0,Male,Education,4.0,46.06,3.2,SES-2039,2/8/2024,Engineering,4,Present
31700.0,19.0,Male,Education,4.0,46.06,3.2,SES-2008,3/4/2024,Computer Science,4,Absent
31700.0,19.0,Female,Computer Science,8.0,51.24,8.6,SES-2020,3/27/2024,Computer Science,4,Present
31700.0,19.0,Female,Computer Science,8.0,51.24,8.6,SES-2012,4/19/2024,Education,5,Present
31699.0,25.0,Female,Computer Science,8.0,51.24,8.6,SES-2019,6/21/2024,Engineering,7,Present
31693.0,18.0,Female,Computer Science,4.0,75.14,12.1,SES-2038,11/27/2023,Social Sciences,2,Present
31692.0,22.0,Female,Computer Science,4.0,75.14,12.1,SES-2045,7/4/2024,Education,8,Present
31689.0,25.0,Male,Social Sciences,3.0,40.67,6.0,SES-2006,3/25/2024,Education,5,Present
31689.0,25.0,Male,Social Sciences,3.0,40.67,6.0,SES-2046,2/11/2024,Computer Science,4,Present
31689.0,25.0,Male,Social Sciences,3.0,40.67,6.0,SES-2040,10/24/2023,Business,2,Absent
31689.0,25.0,Male,Social Sciences,3.0,40.67,6.0,SES-2043,5/18/2024,Education,7,Absent
31688.0,19.0,Female,Computer Science,5.0,47.31,10.0,SES-2004,9/23/2023,Engineering,1,Absent
31687.0,23.0,Female,Computer Science,5.0,47.31,10.0,SES-2006,3/25/2024,Education,5,Absent
31685.0,27.0,Female,Computer Science,5.0,47.31,10.0,SES-2017,3/23/2024,Computer Science,4,Absent
31685.0,27.0,Male,Engineering,8.0,73.7,14.5,SES-2004,9/23/2023,Engineering,1,Present
31685.0,27.0,Male,Engineering,8.0,73.7,14.5,SES-2007,6/9/2024,Education,7,Present
31683.0,19.0,Male,Engineering,8.0,73.7,14.5,SES-2016,4/12/2024,Social Sciences,6,Present
31682.0,24.0,Male,Engineering,8.0,73.7,14.5,SES-2005,5/15/2024,Engineering,7,Present
31682.0,24.0,Male,Engineering,8.0,73.7,14.5,SES-2015,11/9/2023,Business,2,Present
31678.0,19.0,Female,Business,6.0,70.8,7.4,SES-2019,6/21/2024,Engineering,7,Present
31676.0,19.0,Female,Education,4.0,47.85,5.5,SES-2013,10/22/2023,Education,2,Absent
31676.0,19.0,Male,Computer Science,1.0,48.82,11.3,SES-2044,4/22/2024,Social Sciences,5,Present
31676.0,19.0,Male,Computer Science,1.0,48.82,11.3,SES-2041,10/5/2023,Business,2,Absent
31669.0,21.0,Male,Social Sciences,7.0,58.98,4.8,SES-2048,9/3/2023,Computer Science,1,Absent
31667.0,20.0,Male,Social Sciences,8.0,78.43,7.4,SES-2044,4/22/2024,Social Sciences,5,Present
31667.0,20.0,Male,Social Sciences,8.0,78.43,7.4,SES-2046,2/11/2024,Computer Science,4,Present
31665.0,22.0,Male,Social Sciences,8.0,78.43,7.4,SES-2027,4/5/2024,Engineering,6,Present
31665.0,22.0,Male,Social Sciences,1.0,67.23,6.3,SES-2001,2/5/2024,Computer Science,4,Present
31665.0,22.0,Male,Social Sciences,1.0,67.23,6.3,SES-2024,6/5/2024,Social Sciences,7,Present
31663.0,19.0,Male,Computer Science,8.0,61.98,9.7,SES-2031,7/18/2024,Computer Science,8,Present
31663.0,19.0,Male,Computer Science,8.0,61.98,9.7,SES-2010,3/24/2024,Business,5,Present
31663.0,19.0,Male,Computer Science,8.0,61.98,9.7,SES-2002,11/2/2023,Computer Science,2,Absent
31663.0,19.0,Male,Computer Science,8.0,61.98,9.7,SES-2018,11/6/2023,Business,3,Present
31661.0,23.0,Female,Business,2.0,55.09,9.4,SES-2004,9/23/2023,Engineering,1,Present
31661.0,23.0,Male,Engineering,4.0,49.48,10.5,SES-2049,4/17/2024,Education,6,Absent
31661.0,23.0,Male,Engineering,4.0,49.48,10.5,SES-2039,2/8/2024,Engineering,4,Absent
31660.0,22.0,Male,Engineering,4.0,49.48,10.5,SES-2038,11/27/2023,Social Sciences,2,Present
31659.0,25.0,Female,Computer Science,2.0,53.04,8.9,SES-2020,3/27/2024,Computer Science,4,Present
31659.0,25.0,Female,Computer Science,2.0,53.04,8.9,SES-2015,11/9/2023,Business,2,Present
31659.0,25.0,Female,Computer Science,2.0,53.04,8.9,SES-2017,3/23/2024,Computer Science,4,Present
31659.0,25.0,Female,Computer Science,2.0,53.04,8.9,SES-2042,12/17/2023,Engineering,3,Present
31659.0,25.0,Female,Computer Science,2.0,53.04,8.9,SES-2035,11/28/2023,Social Sciences,3,Absent
31656.0,22.0,Male,Business,1.0,70.23,4.2,SES-2041,10/5/2023,Business,2,Absent
31656.0,22.0,Male,Business,1.0,70.23,4.2,SES-2012,4/19/2024,Education,5,Absent
31656.0,22.0,Male,Computer Science,5.0,81.33,12.8,SES-2004,9/23/2023,Engineering,1,Present
31656.0,22.0,Female,Business,1.0,88.25,12.5,SES-2021,2/26/2024,Social Sciences,4,Absent
31656.0,22.0,Female,Business,1.0,88.25,12.5,SES-2039,2/8/2024,Engineering,4,Present
31655.0,17.0,Female,Business,1.0,88.25,12.5,SES-2012,4/19/2024,Education,5,Absent
31655.0,17.0,Female,Business,1.0,88.25,12.5,SES-2047,2/1/2024,Computer Science,4,Absent
31652.0,23.0,Female,Business,8.0,52.77,7.5,SES-2049,4/17/2024,Education,6,Present
31652.0,23.0,Female,Business,8.0,52.77,7.5,SES-2012,4/19/2024,Education,5,Present
31652.0,23.0,Female,Computer Science,3.0,55.63,7.9,SES-2005,5/15/2024,Engineering,7,Absent
31651.0,22.0,Female,Computer Science,3.0,55.63,7.9,SES-2041,10/5/2023,Business,2,Present
31650.0,17.0,Male,Education,5.0,73.84,12.3,SES-2014,3/28/2024,Education,5,Present
31650.0,17.0,Male,Education,5.0,73.84,12.3,SES-2040,10/24/2023,Business,2,Present
31650.0,17.0,Male,Education,5.0,73.84,12.3,SES-2025,11/24/2023,Engineering,3,Present
31650.0,17.0,Male,Education,5.0,73.84,12.3,SES-2022,6/3/2024,Education,7,Present
31648.0,20.0,Male,Education,5.0,73.84,12.3,SES-2024,6/5/2024,Social Sciences,7,Absent
31644.0,21.0,Female,Social Sciences,1.0,77.86,10.3,SES-2036,2/12/2024,Education,4,Present
31642.0,21.0,Female,Social Sciences,1.0,77.86,10.3,SES-2026,4/19/2024,Business,5,Present
31642.0,21.0,Female,Social Sciences,1.0,77.86,10.3,SES-2009,5/12/2024,Social Sciences,7,Present
31641.0,18.0,Male,Social Sciences,6.0,52.06,8.8,SES-2007,6/9/2024,Education,7,Present
31638.0,23.0,Female,Engineering,8.0,63.85,5.8,SES-2042,12/17/2023,Engineering,3,Present
31638.0,23.0,Female,Engineering,8.0,63.85,5.8,SES-2006,3/25/2024,Education,5,Present
31638.0,23.0,Female,Engineering,8.0,63.85,5.8,SES-2027,4/5/2024,Engineering,6,Present
31637.0,22.0,Male,Social Sciences,2.0,52.36,10.6,SES-2000,10/24/2023,Social Sciences,2,Present
31637.0,22.0,Male,Social Sciences,2.0,52.36,10.6,SES-2042,12/17/2023,Engineering,3,Present
31637.0,22.0,Male,Engineering,5.0,55.37,8.0,SES-2023,4/21/2024,Business,6,Present
31637.0,22.0,Male,Engineering,5.0,55.37,8.0,SES-2047,2/1/2024,Computer Science,4,Present
31635.0,19.0,Male,Engineering,6.0,65.41,5.0,SES-2008,3/4/2024,Computer Science,4,Present
31634.0,20.0,Male,Engineering,6.0,65.41,5.0,SES-2025,11/24/2023,Engineering,3,Present
31634.0,20.0,Male,Engineering,6.0,65.41,5.0,SES-2049,4/17/2024,Education,6,Absent
31634.0,20.0,Female,Education,2.0,68.14,8.8,SES-2004,9/23/2023,Engineering,1,Present
31633.0,22.0,Female,Education,2.0,68.14,8.8,SES-2000,10/24/2023,Social Sciences,2,Present
31633.0,22.0,Male,Computer Science,1.0,62.75,11.9,SES-2038,11/27/2023,Social Sciences,2,Present
31633.0,22.0,Male,Computer Science,1.0,62.75,11.9,SES-2048,9/3/2023,Computer Science,1,Present
31633.0,22.0,Male,Computer Science,1.0,62.75,11.9,SES-2020,3/27/2024,Computer Science,4,Present
31632.0,19.0,Male,Computer Science,1.0,62.75,11.9,SES-2041,10/5/2023,Business,2,Present
31632.0,19.0,Male,Computer Science,1.0,62.75,11.9,SES-2011,11/3/2023,Engineering,2,Present
31630.0,21.0,Female,Education,8.0,61.42,5.5,SES-2037,10/16/2023,Computer Science,1,Present
31628.0,18.0,Male,Social Sciences,1.0,66.82,13.4,SES-2007,6/9/2024,Education,7,Absent
31628.0,18.0,Male,Social Sciences,1.0,66.82,13.4,SES-2005,5/15/2024,Engineering,7,Present
31628.0,18.0,Male,Social Sciences,1.0,66.82,13.4,SES-2043,5/18/2024,Education,7,Present
31627.0,21.0,Male,Social Sciences,1.0,66.82,13.4,SES-2044,4/22/2024,Social Sciences,5,Present
31623.0,22.0,Male,Business,6.0,83.83,11.8,SES-2003,10/8/2023,Engineering,2,Present
31623.0,22.0,Male,Business,6.0,83.83,11.8,SES-2032,11/25/2023,Social Sciences,2,Present
31621.0,21.0,Male,Business,6.0,83.83,11.8,SES-2026,4/19/2024,Business,5,Absent
31621.0,21.0,Male,Business,6.0,83.83,11.8,SES-2005,5/15/2024,Engineering,7,Absent
31618.0,21.0,Male,Business,6.0,83.83,11.8,SES-2027,4/5/2024,Engineering,6,Present
31618.0,21.0,Female,Computer Science,5.0,80.2,10.4,SES-2011,11/3/2023,Engineering,2,Present
31613.0,22.0,Female,Education,7.0,64.9,7.7,SES-2036,2/12/2024,Education,4,Present
31607.0,17.0,Male,Engineering,7.0,47.34,7.6,SES-2006,3/25/2024,Education,5,Absent
31605.0,23.0,Male,Business,7.0,59.24,4.6,SES-2015,11/9/2023,Business,2,Absent
31605.0,23.0,Male,Business,7.0,59.24,4.6,SES-2027,4/5/2024,Engineering,6,Present
31603.0,20.0,Male,Business,7.0,59.24,4.6,SES-2017,3/23/2024,Computer Science,4,Absent
31601.0,22.0,Male,Computer Science,2.0,65.94,11.1,SES-2016,4/12/2024,Social Sciences,6,Present
31600.0,17.0,Male,Computer Science,2.0,65.94,11.1,SES-2034,6/24/2024,Social Sciences,8,Absent
31598.0,17.0,Male,Education,8.0,79.48,12.3,SES-2016,4/12/2024,Social Sciences,6,Present
31598.0,17.0,Male,Education,8.0,79.48,12.3,SES-2007,6/9/2024,Education,7,Present
31598.0,17.0,Female,Engineering,2.0,65.94,8.3,SES-2032,11/25/2023,Social Sciences,2,Present
31598.0,17.0,Female,Engineering,2.0,65.94,8.3,SES-2013,10/22/2023,Education,2,Present
31597.0,22.0,Female,Computer Science,6.0,62.16,7.2,SES-2049,4/17/2024,Education,6,Absent
31596.0,17.0,Female,Computer Science,6.0,62.16,7.2,SES-2000,10/24/2023,Social Sciences,2,Present
31596.0,17.0,Female,Computer Science,6.0,62.16,7.2,SES-2005,5/15/2024,Engineering,7,Present
31595.0,17.0,Female,Computer Science,6.0,62.16,7.2,SES-2028,6/25/2024,Computer Science,8,Present
31595.0,17.0,Female,Computer Science,6.0,62.16,7.2,SES-2002,11/2/2023,Computer Science,2,Present
31592.0,20.0,Female,Education,7.0,64.74,5.8,SES-2018,11/6/2023,Business,3,Present
31592.0,20.0,Female,Education,7.0,64.74,5.8,SES-2016,4/12/2024,Social Sciences,6,Present
31591.0,21.0,Male,Computer Science,8.0,40.92,5.8,SES-2031,7/18/2024,Computer Science,8,Absent
31591.0,21.0,Male,Social Sciences,6.0,69.96,12.4,SES-2017,3/23/2024,Computer Science,4,Present
31591.0,21.0,Male,Social Sciences,6.0,69.96,12.4,SES-2046,2/11/2024,Computer Science,4,Present
31591.0,21.0,Male,Social Sciences,6.0,69.96,12.4,SES-2027,4/5/2024,Engineering,6,Present
31589.0,21.0,Male,Business,6.0,65.46,3.9,SES-2020,3/27/2024,Computer Science,4,Absent
31578.0,20.0,Female,Engineering,4.0,46.06,6.9,SES-2035,11/28/2023,Social Sciences,3,Present
31578.0,20.0,Female,Engineering,4.0,46.06,6.9,SES-2038,11/27/2023,Social Sciences,2,Absent
31577.0,19.0,Female,Engineering,4.0,46.06,6.9,SES-2015,11/9/2023,Business,2,Absent
31576.0,24.0,Male,Business,4.0,72.01,7.7,SES-2031,7/18/2024,Computer Science,8,Present
31576.0,24.0,Male,Business,4.0,72.01,7.7,SES-2019,6/21/2024,Engineering,7,Present
31575.0,22.0,Male,Education,5.0,94.6,8.2,SES-2032,11/25/2023,Social Sciences,2,Absent
31566.0,18.0,Male,Computer Science,8.0,75.83,10.3,SES-2044,4/22/2024,Social Sciences,5,Absent
31566.0,18.0,Male,Computer Science,8.0,75.83,10.3,SES-2028,6/25/2024,Computer Science,8,Present
31566.0,18.0,Male,Computer Science,8.0,75.83,10.3,SES-2036,2/12/2024,Education,4,Present
31563.0,17.0,Female,Business,8.0,62.31,4.8,SES-2006,3/25/2024,Education,5,Absent
31563.0,17.0,Female,Business,8.0,62.31,4.8,SES-2001,2/5/2024,Computer Science,4,Present
31563.0,17.0,Female,Business,8.0,62.31,4.8,SES-2022,6/3/2024,Education,7,Absent
31563.0,17.0,Female,Business,8.0,62.31,4.8,SES-2018,11/6/2023,Business,3,Present
31562.0,23.0,Female,Business,8.0,62.31,4.8,SES-2042,12/17/2023,Engineering,3,Present
31558.0,22.0,Female,Business,2.0,74.03,8.7,SES-2020,3/27/2024,Computer Science,4,Present
31557.0,21.0,Male,Engineering,5.0,55.98,8.6,SES-2038,11/27/2023,Social Sciences,2,Present
31556.0,20.0,Male,Engineering,5.0,55.98,8.6,SES-2049,4/17/2024,Education,6,Absent
31556.0,20.0,Male,Engineering,5.0,55.98,8.6,SES-2006,3/25/2024,Education,5,Present
31556.0,20.0,Male,Engineering,5.0,55.98,8.6,SES-2041,10/5/2023,Business,2,Absent
31555.0,21.0,Male,Engineering,5.0,55.98,8.6,SES-2032,11/25/2023,Social Sciences,2,Present
31552.0,18.0,Male,Business,6.0,69.7,12.0,SES-2007,6/9/2024,Education,7,Present
31551.0,20.0,Female,Education,6.0,56.45,6.2,SES-2031,7/18/2024,Computer Science,8,Present
31551.0,20.0,Female,Education,2.0,69.98,8.4,SES-2026,4/19/2024,Business,5,Present
31549.0,18.0,Female,Engineering,4.0,69.55,8.2,SES-2010,3/24/2024,Business,5,Present
31549.0,18.0,Female,Engineering,4.0,69.55,8.2,SES-2000,10/24/2023,Social Sciences,2,Present
31549.0,18.0,Female,Engineering,4.0,69.55,8.2,SES-2030,5/13/2024,Business,7,Absent
31546.0,19.0,Male,Computer Science,6.0,44.11,3.6,SES-2043,5/18/2024,Education,7,Absent
31545.0,19.0,Male,Computer Science,6.0,44.11,3.6,SES-2008,3/4/2024,Computer Science,4,Absent
31545.0,19.0,Male,Computer Science,6.0,44.11,3.6,SES-2012,4/19/2024,Education,5,Absent
31543.0,17.0,Male,Computer Science,6.0,44.11,3.6,SES-2038,11/27/2023,Social Sciences,2,Present
31541.0,23.0,Female,Social Sciences,2.0,70.22,3.5,SES-2019,6/21/2024,Engineering,7,Absent
31540.0,21.0,Female,Engineering,2.0,61.6,9.2,SES-2030,5/13/2024,Business,7,Present
31540.0,21.0,Female,Engineering,2.0,61.6,9.2,SES-2023,4/21/2024,Business,6,Present
31539.0,18.0,Female,Engineering,2.0,61.6,9.2,SES-2006,3/25/2024,Education,5,Present
31539.0,18.0,Female,Engineering,2.0,61.6,9.2,SES-2035,11/28/2023,Social Sciences,3,Present
31538.0,20.0,Male,Business,2.0,62.77,5.8,SES-2036,2/12/2024,Education,4,Present
31538.0,20.0,Female,Education,8.0,44.92,8.2,SES-2005,5/15/2024,Engineering,7,Absent
31538.0,20.0,Female,Education,8.0,44.92,8.2,SES-2043,5/18/2024,Education,7,Absent
31538.0,20.0,Female,Education,8.0,44.92,8.2,SES-2012,4/19/2024,Education,5,Present
31536.0,21.0,Female,Education,8.0,44.92,8.2,SES-2035,11/28/2023,Social Sciences,3,Present
31536.0,21.0,Female,Social Sciences,6.0,68.32,5.0,SES-2020,3/27/2024,Computer Science,4,Present
31536.0,21.0,Female,Social Sciences,6.0,68.32,5.0,SES-2009,5/12/2024,Social Sciences,7,Present
31536.0,21.0,Female,Social Sciences,6.0,68.32,5.0,SES-2002,11/2/2023,Computer Science,2,Present
31536.0,21.0,Female,Social Sciences,6.0,68.32,5.0,SES-2005,5/15/2024,Engineering,7,Present
31533.0,19.0,Male,Education,1.0,72.73,9.6,SES-2047,2/1/2024,Computer Science,4,Present
31532.0,21.0,Male,Social Sciences,5.0,49.31,10.2,SES-2021,2/26/2024,Social Sciences,4,Absent
31530.0,19.0,Female,Engineering,5.0,43.82,6.3,SES-2021,2/26/2024,Social Sciences,4,Absent
31530.0,19.0,Female,Engineering,5.0,43.82,6.3,SES-2002,11/2/2023,Computer Science,2,Absent
31529.0,22.0,Female,Engineering,1.0,71.12,11.1,SES-2045,7/4/2024,Education,8,Present
31528.0,23.0,Female,Engineering,1.0,71.12,11.1,SES-2048,9/3/2023,Computer Science,1,Present
31528.0,23.0,Female,Engineering,1.0,71.12,11.1,SES-2044,4/22/2024,Social Sciences,5,Present
31527.0,20.0,Female,Engineering,1.0,71.12,11.1,SES-2025,11/24/2023,Engineering,3,Present
31526.0,22.0,Female,Engineering,1.0,71.12,11.1,SES-2049,4/17/2024,Education,6,Present
31525.0,21.0,Male,Education,6.0,52.78,9.1,SES-2026,4/19/2024,Business,5,Present
31522.0,23.0,Female,Engineering,1.0,81.59,8.1,SES-2045,7/4/2024,Education,8,Present
31522.0,23.0,Female,Engineering,1.0,81.59,8.1,SES-2013,10/22/2023,Education,2,Present
31522.0,23.0,Female,Engineering,1.0,81.59,8.1,SES-2019,6/21/2024,Engineering,7,Present
31522.0,23.0,Female,Engineering,1.0,81.59,8.1,SES-2036,2/12/2024,Education,4,Absent
31521.0,19.0,Female,Engineering,1.0,81.59,8.1,SES-2038,11/27/2023,Social Sciences,2,Present
31521.0,19.0,Male,Education,2.0,59.38,9.5,SES-2012,4/19/2024,Education,5,Absent
31521.0,19.0,Male,Education,2.0,59.38,9.5,SES-2034,6/24/2024,Social Sciences,8,Present
31521.0,19.0,Male,Education,2.0,59.38,9.5,SES-2004,9/23/2023,Engineering,1,Present
31520.0,22.0,Female,Computer Science,4.0,64.89,9.7,SES-2038,11/27/2023,Social Sciences,2,Absent
31520.0,22.0,Male,Social Sciences,4.0,81.32,14.2,SES-2020,3/27/2024,Computer Science,4,Present
31520.0,22.0,Male,Social Sciences,4.0,81.32,14.2,SES-2019,6/21/2024,Engineering,7,Present
31519.0,24.0,Female,Social Sciences,6.0,63.68,10.5,SES-2020,3/27/2024,Computer Science,4,Present
31515.0,24.0,Male,Business,3.0,58.08,6.8,SES-2023,4/21/2024,Business,6,Present
31514.0,18.0,Male,Business,3.0,58.08,6.8,SES-2043,5/18/2024,Education,7,Present
31514.0,18.0,Male,Business,3.0,58.08,6.8,SES-2011,11/3/2023,Engineering,2,Present
31514.0,18.0,Male,Business,3.0,58.08,6.8,SES-2012,4/19/2024,Education,5,Present
31514.0,18.0,Male,Business,3.0,58.08,6.8,SES-2045,7/4/2024,Education,8,Absent
31514.0,18.0,Male,Business,1.0,76.75,10.2,SES-2026,4/19/2024,Business,5,Present
31514.0,18.0,Male,Business,1.0,76.75,10.2,SES-2023,4/21/2024,Business,6,Present
31513.0,27.0,Male,Social Sciences,7.0,59.44,10.9,SES-2017,3/23/2024,Computer Science,4,Present
